Claim_topic_id|Evidence_topic_id|Claim_text|Label|Evidence Label|Evidence_text|Article_topic_id|Reason
Claims_Climate_18|Evidence_Climate_107|The New Zealand Green Party implemented a windfall tax|N|N|Pressed on the issue by Green Party MP Caroline Lucas during Prime Minister's Questions today, the Prime Minister said he stands by the moratorium.|Emission trading scheme_9932|
Claims_Climate_18|Evidence_Climate_108|The New Zealand Green Party implemented a windfall tax|N|N|Professor of International Politics, University of ManchesterMatthew Paterson is a member of the Green Party.|Emission trading scheme_9537|
Claims_Climate_19|Evidence_Climate_109|The top 1% of earners produce as much co2 as the bottom 10%|N|T|The top 1% of earners in the UK are responsible for the same amount of carbon dioxide emissions in a single year as the bottom 10% over more than two decades, new data has shown.|Emission trading scheme_9647|Lack of clear evidence that the top 1% of earners are responsible for more than the bottom 10%
Claims_Climate_19|Evidence_Climate_110|The top 1% of earners produce as much co2 as the bottom 10%|N|N|Nonetheless, similar to     other European countries, most of the fiscal support has gone to measures     that are untargeted and distort price signals, such as electricity tax     reductions and fuel rebates.|Emission trading scheme_9883|
Claims_Climate_19|Evidence_Climate_111|The top 1% of earners produce as much co2 as the bottom 10%|N|N|One chastised the highly inadequate steps to date by rich nations to cut emissions of Earth-warming greenhouse gases, such as those from burning fossil fuels.|Emission trading scheme_9715|
Claims_Climate_19|Evidence_Climate_112|The top 1% of earners produce as much co2 as the bottom 10%|N|N|However, CO2 emission allowances quickly became financial instruments in the hands of wealthy investors.|Emission trading scheme_9615|
Claims_Climate_19|Evidence_Climate_113|The top 1% of earners produce as much co2 as the bottom 10%|N|N|As his fortune grew, Bankman-Fried turned to more traditional pastimes of the galactically wealthy: political donorship and philanthropy.|Emission trading scheme_9688|
Claims_Climate_19|Evidence_Climate_114|The top 1% of earners produce as much co2 as the bottom 10%|N|N|The remainder is budgetary income, which the EU does allow to be used to soften the blow caused by high energy prices.|Emission trading scheme_9699|
Claims_Climate_20|Evidence_Climate_115|Purchase power agreements are used by compaines to reduce there apparent emissions.|T|T|The restraint lasted until two years ago, when Pepsi reentered the market with gusto, purchasing 1.4 million creditsor the 15th biggest amount, according to the CDP data. That allowed Pepsi to claim it had slashed climate-warming pollution from its operations by almost a quarter since 2015.In a statement to Bloomberg Green, Pepsi officials said they're transitioning to power purchase agreements that put new renewable electricity on the grid, having signed six such deals since 2020|Emission trading scheme_9665|Purchase power agreements allow companies to offset their emissions
Claims_Climate_20|Evidence_Climate_116|Purchase power agreements are used by compaines to reduce there co2 emissions.|T|T|These critiques are well heard and appreciated, says Michael Macrae, a senior manager at WRI.To be sure, some of the ensuing clean energy contracts have had major climate benefits. Last year, for instance, more than 100 companies including Amazon.com, Nestl, and Target signed long-term power purchase agreements (PPAs) for wind or solar power.|Emission trading scheme_9665|
Claims_Climate_20|Evidence_Climate_117|Purchase power agreements are used by compaines to reduce there co2 emissions.|T|T|In order to qualify for compensation, companies will have to either (i) implement certain measures identified in their energy management system' (i.e. the companies' plan setting energy efficiency objectives and a strategy to achieve them) or (ii) cover at least 30% of their electricity consumption with renewable sources (through on-site renewable energy generation facilities, power purchase agreements or guarantees of origin).|Emission trading scheme_9743|
Claims_Climate_20|Evidence_Climate_118|Purchase power agreements are used by compaines to reduce there co2 emissions.|T|T|The instruments that companies reported to reduce their emissions were classified into three categories: Power Purchase Agreements (PPAs), Unbundled Renewable Energy Credits (RECs), and Other.|Emission trading scheme_9705|
Claims_Climate_20|Evidence_Climate_119|Purchase power agreements are used by compaines to reduce there co2 emissions.|T|N|In order to qualify for compensation, companies will have to either implement certain energy audit recommendations, cover at least 30% of their electricity consumption with carbon-free sources (through on-site renewable energy generation facilities, carbon-free power purchase agreements or guarantees of origin), or invest at least 50 % of the aid amount in projects leading to substantial reductions of their installation's greenhouse gas emissions.|Emission trading scheme_9740|
Claims_Climate_20|Evidence_Climate_120|Purchase power agreements are used by compaines to reduce there co2 emissions.|T|N|The Commission found that the scheme is necessary and appropriate to support energy-intensive companies to cope with the higher electricity prices and to avoid that companies relocate to countries outside the EU with less ambitious climate policies, resulting in an increase in global greenhouse gas emissions.|Emission trading scheme_9740|
Claims_Climate_21|Evidence_Climate_121|Purchase power agreements are exclusive to the European Union|F|F|Commentators predict that, as the Asian market develops, corporate power purchase agreements are likely to become the norm  a trend that will only encourage further development and overseas investment.|Emission trading scheme_9567|Purchase power agreements are a widely used tool in ETS schems including ones found outside the EU
Claims_Climate_21|Evidence_Climate_122|Purchase power agreements are exclusive to the European Union|F|F|For the trend analysis, we looked at companies that submitted data every year during the study period, some 534 companies globally. The instruments that companies reported to reduce their emissions were classified into three categories: Power Purchase Agreements (PPAs), Unbundled Renewable Energy Credits (RECs), and Other.|Emission trading scheme_9705|
Claims_Climate_21|Evidence_Climate_123|Purchase power agreements are exclusive to the European Union|F|N|View ResultsMassachusetts denies Avangrid motion to delay review of power purchase agreements |Emission trading scheme_9511|
Claims_Climate_21|Evidence_Climate_124|Purchase power agreements are exclusive to the European Union|F|N|In order to qualify for compensation, companies will have to either implement certain energy audit recommendations, cover at least 30% of their electricity consumption with carbon-free sources (through on-site renewable energy generation facilities, carbon-free power purchase agreements or guarantees of origin), or invest at least 50 % of the aid amount in projects leading to substantial reductions of their installation's greenhouse gas emissions.|Emission trading scheme_9740|
Claims_Climate_21|Evidence_Climate_125|Purchase power agreements are exclusive to the European Union|F|F|Analysis of instruments companies used to claim lower market-based emissionsA total of 2,078 companies globally submitted valid data about their renewable energy contracts to CDP at least once in the four-year study period.|Emission trading scheme_9705|
Claims_Climate_21|Evidence_Climate_126|Purchase power agreements are exclusive to the European Union|F|F|The instruments that companies reported to reduce their emissions were classified into three categories: Power Purchase Agreements (PPAs), Unbundled Renewable Energy Credits (RECs), and Other.|Emission trading scheme_9705|
